                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    404,                 1.0012,                0.60024,                   1.63,                      1,                      1,                  0.995,                 0.2985,                  3.759,                  4.654,                 1.0637,               0.001005,               0.001005,               0.001005
                    405,                0.89166,                0.56136,                 1.5792,                      1,                      1,                  0.995,                 0.2985,                 3.7474,                 4.6018,                 1.0218,              0.0010026,              0.0010026,              0.0010026
                    406,                0.83961,                0.57515,                 1.5305,                      1,                      1,                  0.995,                 0.2985,                 3.8086,                 5.1879,                 1.0837,              0.0010001,              0.0010001,              0.0010001
                    407,                0.90076,                0.56402,                 1.5223,                      1,                      1,                  0.995,                  0.199,                 3.8782,                 5.7456,                 1.0732,             0.00099763,             0.00099763,             0.00099763
                    408,                0.81706,                0.52598,                  1.421,                      1,                      1,                  0.995,                  0.199,                 3.9281,                 5.9599,                 1.0961,             0.00099515,             0.00099515,             0.00099515
                    409,                0.90503,                0.57729,                 1.5591,                      1,                      1,                  0.995,                  0.199,                 3.9473,                 5.8033,                 1.0889,             0.00099267,             0.00099267,             0.00099267
                    410,                0.91462,                0.57266,                 1.6749,                      1,                      1,                  0.995,                  0.199,                 3.9443,                 5.4227,                 1.0712,              0.0009902,              0.0009902,              0.0009902
                    411,                0.83711,                0.55953,                 1.5092,                      1,                      1,                  0.995,                 0.2985,                 3.9319,                 5.5916,                 1.0461,             0.00098773,             0.00098773,             0.00098773
                    412,                0.84397,                0.55097,                 1.4423,                      1,                      1,                  0.995,                 0.2985,                 3.9541,                 6.9884,                 1.0741,             0.00098525,             0.00098525,             0.00098525
                    413,                0.77054,                 0.5155,                 1.4709,                      1,                      1,                  0.995,                 0.2985,                 3.9723,                 7.8107,                 1.0881,             0.00098277,             0.00098277,             0.00098277
                    414,                0.83476,                0.53625,                   1.41,                      1,                      1,                  0.995,                 0.2985,                 3.9404,                 8.0496,                 1.0116,              0.0009803,              0.0009803,              0.0009803
                    415,                0.86832,                0.61646,                 2.0336,                      1,                      1,                  0.995,                  0.199,                 3.8618,                 6.7279,                0.96728,             0.00097783,             0.00097783,             0.00097783
                    416,                0.92546,                 0.5739,                 1.5147,                      1,                      1,                  0.995,                  0.199,                 3.8396,                 5.8687,                0.92554,             0.00097535,             0.00097535,             0.00097535
                    417,                 1.0179,                0.61829,                 1.5592,                      1,                      1,                  0.995,                 0.2985,                 3.8728,                 6.6142,                 0.9057,             0.00097287,             0.00097287,             0.00097287
                    418,                0.92855,                0.60015,                 1.4869,                0.96505,                      1,                  0.995,                 0.2985,                 3.9496,                 7.9934,                 1.0059,              0.0009704,              0.0009704,              0.0009704
                    419,                0.90282,                0.57916,                 1.4961,                0.96652,                      1,                  0.995,                 0.2985,                 3.9794,                 8.5212,                 1.1389,             0.00096793,             0.00096793,             0.00096793
                    420,                0.87363,                0.63399,                  1.416,                0.96578,                      1,                  0.995,                 0.2985,                 3.9085,                 8.1718,                 1.2476,             0.00096545,             0.00096545,             0.00096545
                    421,                0.95646,                0.57127,                 1.4606,                0.96631,                      1,                  0.995,                 0.2985,                 3.8188,                 7.1601,                 1.2667,             0.00096297,             0.00096297,             0.00096297
                    422,                 1.0859,                0.61163,                 1.7791,                0.96574,                      1,                  0.995,                 0.2985,                 3.7591,                 6.2581,                 1.1726,              0.0009605,              0.0009605,              0.0009605
                    423,                0.94117,                0.60119,                 1.4954,                0.96592,                      1,                  0.995,                 0.2985,                 3.6947,                  5.501,                 1.3247,             0.00095803,             0.00095803,             0.00095803
                    424,                0.97471,                0.57076,                 1.5506,                0.96549,                      1,                  0.995,                 0.2985,                 3.6567,                 4.9866,                 1.6247,             0.00095555,             0.00095555,             0.00095555
                    425,                0.91947,                0.59184,                  1.518,                0.96565,                      1,                  0.995,                 0.2985,                 3.6009,                 5.0325,                 2.1557,             0.00095307,             0.00095307,             0.00095307
                    426,                0.92847,                0.57054,                 1.6243,                0.96534,                      1,                  0.995,                 0.2985,                  3.623,                  4.687,                 2.2602,              0.0009506,              0.0009506,              0.0009506
                    427,                0.97435,                0.58468,                 1.6189,                0.96562,                      1,                  0.995,                 0.2985,                 3.6604,                  4.297,                 2.4528,             0.00094812,             0.00094812,             0.00094812
                    428,                0.93369,                0.62933,                 2.1151,                0.96562,                      1,                  0.995,                 0.2985,                  3.656,                 4.1097,                  2.606,             0.00094565,             0.00094565,             0.00094565
                    429,                0.91894,                0.64516,                 1.3715,                0.96564,                      1,                  0.995,                 0.2985,                  3.636,                 3.9738,                 2.6099,             0.00094318,             0.00094318,             0.00094318
                    430,                0.94792,                0.62675,                 1.6384,                0.96574,                      1,                  0.995,                 0.2985,                 3.6341,                 3.8174,                 2.4621,              0.0009407,              0.0009407,              0.0009407
                    431,                0.98218,                 0.6106,                 1.6262,                 0.9658,                      1,                  0.995,                 0.2985,                 3.6314,                 3.9842,                 2.3465,             0.00093822,             0.00093822,             0.00093822
                    432,                0.90191,                0.53899,                 1.4069,                      1,                      1,                  0.995,                 0.2985,                 3.6376,                 4.3504,                 2.2025,             0.00093575,             0.00093575,             0.00093575
                    433,                0.89699,                  0.555,                 1.6587,                      1,                      1,                  0.995,                 0.2985,                 3.6608,                 4.4458,                 1.9348,             0.00093328,             0.00093328,             0.00093328
                    434,                0.91809,                0.60248,                 1.4074,                      1,                      1,                  0.995,                 0.2985,                 3.6827,                  4.692,                 1.9227,              0.0009308,              0.0009308,              0.0009308
                    435,                0.83642,                0.55451,                 1.4869,                      1,                      1,                  0.995,                 0.2985,                   3.72,                 5.1475,                 1.8987,             0.00092833,             0.00092833,             0.00092833
                    436,                0.84722,                0.53154,                  1.579,                      1,                      1,                  0.995,                 0.2985,                 3.7365,                 5.1601,                 1.6633,             0.00092585,             0.00092585,             0.00092585
                    437,                0.78098,                0.53831,                 1.4883,                      1,                      1,                  0.995,                 0.2985,                 3.8271,                 5.4408,                 1.2766,             0.00092338,             0.00092338,             0.00092338
                    438,                0.93441,                0.55373,                 1.5762,                      1,                      1,                  0.995,                 0.2985,                  3.884,                 5.5233,                 1.1857,              0.0009209,              0.0009209,              0.0009209
                    439,                 0.8375,                0.56025,                 1.4553,                      1,                      1,                  0.995,                 0.2985,                 3.7937,                 5.7949,                 1.2192,             0.00091842,             0.00091842,             0.00091842
                    440,                0.77458,                0.50872,                  1.343,                      1,                      1,                  0.995,                  0.199,                 3.6695,                 5.4836,                 1.4487,             0.00091595,             0.00091595,             0.00091595
                    441,                0.75572,                0.53913,                 1.3799,                      1,                      1,                  0.995,                  0.199,                  3.575,                 4.8023,                 1.7343,             0.00091348,             0.00091348,             0.00091348
                    442,                0.79323,                0.51765,                 1.4663,                0.95435,                      1,                  0.995,                  0.199,                 3.7104,                 4.4694,                 2.2848,               0.000911,               0.000911,               0.000911
                    443,                0.95587,                0.64038,                 1.8144,                0.95795,                      1,                  0.995,                  0.199,                 3.7887,                 4.8863,                 2.0725,             0.00090853,             0.00090853,             0.00090853
                    444,                 1.0257,                 0.6058,                 1.5516,                0.95112,                      1,                  0.995,                 0.0995,                 3.8809,                 5.3456,                 1.9784,             0.00090605,             0.00090605,             0.00090605
                    445,                0.88627,                0.55123,                 1.5056,                0.96446,                      1,                  0.995,                 0.2985,                 3.9111,                 5.7692,                 1.8849,             0.00090358,             0.00090358,             0.00090358
                    446,                0.91393,                 0.5993,                 1.6015,                      1,                      1,                  0.995,                 0.2985,                 3.8739,                 6.0173,                 1.6783,              0.0009011,              0.0009011,              0.0009011
                    447,                0.83506,                0.53155,                 1.4152,                      1,                      1,                  0.995,                 0.2985,                  3.731,                 5.9287,                 1.1593,             0.00089863,             0.00089863,             0.00089863
                    448,                  0.825,                0.55359,                 1.5469,                      1,                      1,                  0.995,                 0.2985,                 3.6619,                 5.3727,                 1.0967,             0.00089615,             0.00089615,             0.00089615
                    449,                 1.0053,                0.58354,                 1.4648,                      1,                      1,                  0.995,                 0.2985,                  3.614,                 5.0087,                 1.1107,             0.00089368,             0.00089368,             0.00089368
                    450,                 1.0272,                0.64537,                 1.6155,                      1,                      1,                  0.995,                 0.2985,                  3.645,                 5.2005,                 1.1146,              0.0008912,              0.0008912,              0.0008912
                    451,                0.77806,                0.51228,                  1.332,                      1,                      1,                  0.995,                 0.2985,                 3.7051,                 5.2193,                  1.019,             0.00088873,             0.00088873,             0.00088873
                    452,                0.86776,                0.59377,                 1.4712,                      1,                      1,                  0.995,                 0.2985,                  3.741,                  5.107,                 1.0201,             0.00088625,             0.00088625,             0.00088625
                    453,                0.78185,                0.52041,                 1.3414,                      1,                      1,                  0.995,                 0.2985,                 3.7222,                 5.4002,                0.99018,             0.00088378,             0.00088378,             0.00088378
                    454,                0.97987,                 0.5796,                  1.466,                      1,                      1,                  0.995,                 0.2985,                 3.6534,                 4.7863,                0.93163,              0.0008813,              0.0008813,              0.0008813
                    455,                 1.0155,                0.64421,                 1.7131,                      1,                      1,                  0.995,                 0.2985,                 3.5976,                 4.1268,                0.91743,             0.00087882,             0.00087882,             0.00087882
                    456,                0.90987,                0.58228,                 1.4416,                      1,                      1,                  0.995,                 0.2985,                 3.5898,                 4.1052,                 0.9442,             0.00087635,             0.00087635,             0.00087635
                    457,                0.86767,                0.56454,                 1.5433,                      1,                      1,                  0.995,                 0.2985,                 3.6244,                 4.7724,                0.98533,             0.00087388,             0.00087388,             0.00087388
                    458,                0.99065,                0.67795,                 1.6387,                      1,                      1,                  0.995,                 0.2985,                 3.7139,                 5.8469,                 1.0813,              0.0008714,              0.0008714,              0.0008714
                    459,                0.82646,                0.55746,                 1.5157,                      1,                      1,                  0.995,                 0.2985,                  3.858,                 7.0041,                 1.1511,             0.00086892,             0.00086892,             0.00086892
                    460,                0.91327,                  0.559,                 1.4687,                      1,                      1,                  0.995,                  0.199,                 3.9605,                 7.7134,                 1.2544,             0.00086645,             0.00086645,             0.00086645
                    461,                 1.0713,                0.64322,                 1.5555,                      1,                      1,                  0.995,                  0.199,                 4.0129,                 8.1533,                 1.3343,             0.00086398,             0.00086398,             0.00086398
                    462,                 1.0383,                0.58999,                 1.4011,                      1,                      1,                  0.995,                  0.199,                 3.9891,                 7.5505,                 1.3535,              0.0008615,              0.0008615,              0.0008615
                    463,                0.96364,                 0.5599,                 1.4243,                      1,                      1,                  0.995,                  0.199,                 3.9007,                 6.5372,                 1.3375,             0.00085902,             0.00085902,             0.00085902
                    464,                0.77756,                 0.5029,                  1.429,                      1,                      1,                  0.995,                  0.199,                 3.8163,                 5.5166,                 1.2398,             0.00085655,             0.00085655,             0.00085655
                    465,                0.93409,                 0.6369,                 1.3631,                      1,                      1,                  0.995,                 0.2985,                 3.7588,                 4.7862,                  1.205,             0.00085408,             0.00085408,             0.00085408
                    466,                0.83775,                0.55974,                 1.5806,                      1,                      1,                  0.995,                 0.2985,                 3.6862,                 4.2695,                 1.1513,              0.0008516,              0.0008516,              0.0008516
                    467,                0.83566,                0.54278,                 1.4849,                      1,                      1,                  0.995,                 0.2985,                 3.5976,                 3.9648,                 1.0869,             0.00084912,             0.00084912,             0.00084912
                    468,                0.81139,                0.52273,                 1.5613,                      1,                      1,                  0.995,                 0.2985,                 3.4995,                 3.7773,                 1.0064,             0.00084665,             0.00084665,             0.00084665
                    469,                0.88044,                0.56574,                 1.4884,                      1,                      1,                  0.995,                 0.2985,                  3.589,                 4.2266,                 0.9663,             0.00084418,             0.00084418,             0.00084418
                    470,                0.95585,                0.55947,                 1.4155,                      1,                      1,                  0.995,                 0.2985,                 3.8029,                  4.995,                0.98061,              0.0008417,              0.0008417,              0.0008417
                    471,                0.83617,                0.55198,                  1.553,                      1,                      1,                  0.995,                 0.2985,                 3.7718,                 4.3603,                0.93384,             0.00083922,             0.00083922,             0.00083922
                    472,                0.97525,                0.59812,                  1.485,                      1,                      1,                  0.995,                 0.2985,                  3.702,                 4.4394,                 0.9148,             0.00083675,             0.00083675,             0.00083675
                    473,                 0.8764,                 0.5527,                 1.8861,                      1,                      1,                  0.995,                 0.2985,                 3.6562,                 4.3615,                0.92402,             0.00083427,             0.00083427,             0.00083427
                    474,                0.92842,                0.56455,                 1.9274,                      1,                      1,                  0.995,                 0.2985,                 3.6849,                 5.2526,                0.94532,              0.0008318,              0.0008318,              0.0008318
                    475,                0.82225,                0.53452,                 1.9275,                      1,                      1,                  0.995,                  0.199,                 3.7614,                 6.8714,                0.98222,             0.00082932,             0.00082932,             0.00082932
                    476,                 1.0125,                0.58899,                   1.59,                      1,                      1,                  0.995,                  0.199,                  3.874,                  7.968,                 1.0172,             0.00082685,             0.00082685,             0.00082685
                    477,                0.87982,                0.54549,                 1.3351,                      1,                      1,                  0.995,                  0.199,                 3.9359,                 7.9597,                 1.0385,             0.00082438,             0.00082438,             0.00082438
                    478,                0.84005,                0.52759,                 1.4176,                      1,                      1,                  0.995,                  0.199,                 3.9214,                 7.6159,                  1.039,              0.0008219,              0.0008219,              0.0008219
                    479,                0.83987,                0.54921,                  1.488,                      1,                      1,                  0.995,                  0.199,                  3.912,                 7.6879,                 1.0368,             0.00081943,             0.00081943,             0.00081943
                    480,                0.95069,                 0.5719,                 1.9225,                      1,                      1,                  0.995,                  0.199,                 3.9531,                 7.9895,                 1.0701,             0.00081695,             0.00081695,             0.00081695
                    481,                0.95031,                0.61927,                 1.7049,                      1,                      1,                  0.995,                  0.199,                 3.9916,                 8.2886,                 1.0829,             0.00081447,             0.00081447,             0.00081447
                    482,                0.80624,                0.54213,                 1.4425,                      1,                      1,                  0.995,                  0.199,                 3.9963,                 7.9301,                 1.0923,               0.000812,               0.000812,               0.000812
                    483,                0.89852,                0.56272,                 1.4208,                      1,                      1,                  0.995,                  0.199,                 4.0021,                 7.6247,                 1.0944,             0.00080953,             0.00080953,             0.00080953
                    484,                0.89559,                0.58407,                 1.5091,                      1,                      1,                  0.995,                  0.199,                 4.0124,                 7.2894,                 1.0853,             0.00080705,             0.00080705,             0.00080705
                    485,                0.78517,                0.50787,                 1.2708,                      1,                      1,                  0.995,                  0.199,                  4.042,                 7.3101,                 1.0931,             0.00080458,             0.00080458,             0.00080458
                    486,                0.85456,                 0.6176,                 1.6198,                      1,                      1,                  0.995,                  0.199,                 4.0805,                  7.324,                 1.0984,              0.0008021,              0.0008021,              0.0008021
                    487,                0.94624,                0.55981,                 1.5783,                      1,                      1,                  0.995,                  0.199,                 4.0916,                 7.7326,                 1.1057,             0.00079963,             0.00079963,             0.00079963
                    488,                0.86392,                0.55468,                 1.4497,                      1,                      1,                  0.995,                 0.2985,                 4.0665,                 7.5786,                 1.1545,             0.00079715,             0.00079715,             0.00079715
                    489,                0.82107,                0.53314,                 1.2598,                      1,                      1,                  0.995,                 0.2985,                 4.0243,                 8.0121,                 1.2812,             0.00079468,             0.00079468,             0.00079468
                    490,                0.91305,                0.57877,                 1.9251,                      1,                      1,                  0.995,                 0.2985,                 3.9666,                 8.1503,                 1.4049,              0.0007922,              0.0007922,              0.0007922
                    491,                0.77762,                0.54034,                 1.3913,                      1,                      1,                  0.995,                 0.2985,                  3.904,                 8.0121,                 1.5189,             0.00078973,             0.00078973,             0.00078973
                    492,                0.84327,                0.56245,                 2.0429,                      1,                      1,                  0.995,                 0.2985,                 3.8306,                 7.4016,                 1.7183,             0.00078725,             0.00078725,             0.00078725
                    493,                0.93572,                0.62558,                 1.4375,                      1,                      1,                  0.995,                 0.2985,                 3.7647,                 6.9532,                 1.9446,             0.00078478,             0.00078478,             0.00078478
                    494,                 0.8917,                0.55305,                 1.4547,                      1,                      1,                  0.995,                 0.2985,                 3.6434,                 6.4638,                 2.1054,              0.0007823,              0.0007823,              0.0007823
                    495,                0.85238,                 0.5852,                 1.3939,                      1,                      1,                  0.995,                 0.2985,                 3.5627,                 5.9258,                  2.294,             0.00077983,             0.00077983,             0.00077983
                    496,                 0.8641,                0.55834,                 2.0522,                      1,                      1,                  0.995,                 0.2985,                 3.5508,                 5.7261,                 2.1074,             0.00077735,             0.00077735,             0.00077735
                    497,                0.99529,                0.57473,                 1.8526,                      1,                      1,                  0.995,                 0.2985,                  3.554,                 5.6333,                 2.0013,             0.00077487,             0.00077487,             0.00077487
                    498,                0.79257,                 0.5365,                 1.4043,                      1,                      1,                  0.995,                 0.2985,                 3.5593,                 5.8024,                 1.9531,              0.0007724,              0.0007724,              0.0007724
                    499,                0.79745,                0.55225,                 1.3132,                      1,                      1,                  0.995,                 0.2985,                 3.6141,                 6.0834,                 2.2733,             0.00076993,             0.00076993,             0.00076993
                    500,                0.90659,                0.59949,                 1.4616,                      1,                      1,                  0.995,                 0.2985,                 3.6784,                 6.3084,                 2.5528,             0.00076745,             0.00076745,             0.00076745
                    501,                 0.8121,                0.54813,                 1.3876,                0.96505,                      1,                  0.995,                 0.2985,                 3.6368,                  7.011,                  1.967,             0.00076497,             0.00076497,             0.00076497
                    502,                0.87787,                0.57239,                  1.443,                      1,                      1,                  0.995,                  0.199,                 3.7121,                 7.7391,                  1.825,              0.0007625,              0.0007625,              0.0007625
                    503,                0.76689,                0.50052,                 1.4789,                      1,                      1,                  0.995,                 0.2985,                 3.8764,                 8.1719,                  1.895,             0.00076003,             0.00076003,             0.00076003
                    504,                0.86781,                0.54882,                  1.425,                      1,                      1,                  0.995,                 0.2985,                 4.0796,                 8.2787,                 2.0867,             0.00075755,             0.00075755,             0.00075755
                    505,                 0.7248,                0.48088,                 1.4567,                      1,                      1,                  0.995,                 0.2985,                 4.1266,                 8.2868,                 2.1977,             0.00075507,             0.00075507,             0.00075507
                    506,                0.88319,                0.61933,                 1.4362,                      1,                      1,                  0.995,                 0.2985,                 4.0781,                 8.7116,                 1.5774,              0.0007526,              0.0007526,              0.0007526
                    507,                0.87878,                0.55513,                 1.4374,                      1,                      1,                  0.995,                 0.2985,                 4.0866,                 9.3426,                 1.3881,             0.00075013,             0.00075013,             0.00075013
                    508,                0.77127,                0.53604,                 1.5529,                      1,                      1,                  0.995,                 0.2985,                 4.1152,                 9.9557,                 1.3285,             0.00074765,             0.00074765,             0.00074765
                    509,                0.80419,                0.57803,                 1.3819,                      1,                      1,                  0.995,                 0.2985,                 4.0609,                 9.6265,                 1.2507,             0.00074517,             0.00074517,             0.00074517
                    510,                0.74716,                 0.5051,                  1.467,                      1,                      1,                  0.995,                 0.2985,                 3.9829,                 8.6756,                 1.0823,              0.0007427,              0.0007427,              0.0007427
                    511,                0.70054,                0.47814,                 1.2881,                      1,                      1,                  0.995,                 0.2985,                 3.9577,                 7.6504,                 1.0737,             0.00074023,             0.00074023,             0.00074023
                    512,                0.80196,                   0.51,                 1.4129,                      1,                      1,                  0.995,                 0.2985,                 3.9439,                 7.1646,                 1.0439,             0.00073775,             0.00073775,             0.00073775
                    513,                  0.767,                0.53224,                 2.0202,                      1,                      1,                  0.995,                 0.2985,                 3.8807,                  6.703,                 1.0902,             0.00073527,             0.00073527,             0.00073527
                    514,                0.83128,                0.51573,                 1.7296,                      1,                      1,                  0.995,                 0.2985,                 3.8603,                 6.1721,                 1.0606,              0.0007328,              0.0007328,              0.0007328
                    515,                0.76187,                0.52069,                 1.5533,                      1,                      1,                  0.995,                  0.199,                 3.8987,                 6.2074,                 1.0327,             0.00073032,             0.00073032,             0.00073032
                    516,                0.80941,                0.53104,                 1.6553,                      1,                      1,                  0.995,                  0.199,                 3.9716,                 6.2903,                 1.0045,             0.00072785,             0.00072785,             0.00072785
                    517,                0.82312,                0.53823,                 1.4558,                      1,                      1,                  0.995,                  0.199,                 4.0322,                  6.464,                  1.002,             0.00072537,             0.00072537,             0.00072537
                    518,                 0.8929,                0.61351,                 1.5579,                      1,                      1,                  0.995,                 0.2985,                 4.0129,                 6.0814,                 1.0135,              0.0007229,              0.0007229,              0.0007229
                    519,                0.74497,                0.51472,                 1.7017,                      1,                      1,                  0.995,                 0.2985,                 3.9714,                 5.1729,                 1.0263,             0.00072043,             0.00072043,             0.00072043
                    520,                0.79086,                0.52087,                 1.4249,                      1,                      1,                  0.995,                 0.2985,                 3.9095,                 3.9242,                 1.0416,             0.00071795,             0.00071795,             0.00071795
                    521,                0.74506,                0.50312,                 1.4381,                      1,                      1,                  0.995,                  0.199,                 3.9183,                 3.7802,                 1.0494,             0.00071547,             0.00071547,             0.00071547
                    522,                0.85867,                0.53109,                  1.603,                0.94416,                      1,                  0.995,                 0.2985,                 3.9533,                 4.3215,                 1.0804,               0.000713,               0.000713,               0.000713
                    523,                0.88824,                0.55278,                 1.4458,                0.96422,                      1,                  0.995,                 0.2985,                 4.0466,                 5.8511,                 1.0951,             0.00071053,             0.00071053,             0.00071053
                    524,                0.69604,                0.53283,                 1.4496,                0.96719,                      1,                  0.995,                 0.2985,                 4.1207,                 6.8583,                 1.1561,             0.00070805,             0.00070805,             0.00070805
                    525,                0.78089,                0.49988,                  1.349,                0.96774,                      1,                  0.995,                 0.2985,                 4.1357,                 7.2604,                 1.1591,             0.00070557,             0.00070557,             0.00070557
                    526,                0.75728,                0.48883,                 1.3929,                0.96724,                      1,                  0.995,                 0.2985,                 4.1345,                  7.444,                 1.1554,              0.0007031,              0.0007031,              0.0007031
                    527,                0.81489,                0.52731,                 1.5192,                0.96664,                      1,                  0.995,                 0.2985,                 4.0294,                 7.2652,                  1.075,             0.00070063,             0.00070063,             0.00070063
                    528,                0.78605,                0.55042,                 1.3793,                      1,                      1,                  0.995,                 0.2985,                 3.9338,                 6.6681,                 1.2167,             0.00069815,             0.00069815,             0.00069815
                    529,                0.86719,                0.55358,                 1.4941,                      1,                      1,                  0.995,                 0.2985,                 3.9052,                 6.4315,                 1.2556,             0.00069568,             0.00069568,             0.00069568
                    530,                0.90669,                 0.5673,                 1.4557,                      1,                      1,                  0.995,                 0.2985,                 3.9309,                 6.8868,                 1.2067,              0.0006932,              0.0006932,              0.0006932
                    531,                0.89476,                0.56524,                 1.3269,                      1,                      1,                  0.995,                 0.2985,                 3.9619,                 7.3183,                 1.1992,             0.00069072,             0.00069072,             0.00069072
                    532,                0.77076,                0.50909,                 1.4995,                      1,                      1,                  0.995,                 0.2985,                 3.9814,                 7.5204,                 1.2579,             0.00068825,             0.00068825,             0.00068825
                    533,                0.80131,                0.55164,                 1.5719,                      1,                      1,                  0.995,                 0.2985,                 4.0395,                  8.475,                 1.1959,             0.00068578,             0.00068578,             0.00068578
                    534,                0.80789,                 0.5258,                 1.3949,                      1,                      1,                  0.995,                 0.2985,                 4.0205,                 8.4338,                 1.1718,              0.0006833,              0.0006833,              0.0006833
                    535,                0.75611,                0.52198,                 1.3775,                      1,                      1,                  0.995,                 0.2985,                 3.9553,                  7.767,                 1.1027,             0.00068083,             0.00068083,             0.00068083
                    536,                0.83075,                0.56812,                 1.7147,                      1,                      1,                  0.995,                 0.2985,                 3.9182,                 7.4081,                 1.1084,             0.00067835,             0.00067835,             0.00067835
                    537,                0.83715,                0.55784,                 1.5447,                      1,                      1,                  0.995,                 0.2985,                 3.9035,                 6.7678,                 1.1642,             0.00067588,             0.00067588,             0.00067588
